id,item_id,code_id,tag_id,description,filepath,created,created_by
7318,374,4,854,choose which spell to use,,1732113701612,2
7319,374,4,829,,c091ae5c-fbbf-4e5d-bd5b-3840e94bacbd.jpg,1732113856097,2
7320,374,4,849,,c091ae5c-fbbf-4e5d-bd5b-3840e94bacbd.jpg,1732113868753,2
7321,374,4,815,,03e8155b-334e-4b4f-b293-83cbbf2b3a9e.jpg,1732113944134,2
7322,374,4,854,"combine glyphs to create spell
3 spells can be precast and saved others must be cast on the spot",3639afd5-8fea-41cd-a913-07b290701238.jpg,1732115049262,2
7323,374,4,851,eatable food and potions,,1732115268765,2
7324,374,4,912,,1a25cac9-dfde-4b25-817e-50cd53961ba3.jpg,1732115537335,2
7325,374,4,948,,5c50861e-f2fd-43a9-9bf7-8704834e9165.jpg,1732115790190,2
7326,374,4,912,,b75310ca-5047-4119-94e4-60bb19a3a956.jpg,1732115946653,2
7327,374,4,800,enchanted items glow,e617c404-63dd-4b58-ac64-8bbf6a1a9bb1.jpg,1732116065785,2
7328,374,4,1002,"special vision, can be disabled by clicking on the eye top right",920043ab-697c-4377-9c8d-d05d96e225be.jpg,1732116148891,2
7329,374,4,800,"trapp-chest is highlighted red, when the skill is high enough",8a7afc32-3b59-4b07-83e5-676a658bce4d.jpg,1732116900973,2
7330,371,4,849,,2812b528-cfdc-4b73-aba8-95f885efa4d4.jpg,1732139088155,2
7331,371,4,849,,98960830-72f6-455b-beb1-ba69ca1e018b.jpg,1732139195572,2
7332,371,4,892,,cd916181-91e4-47ff-9efb-98e9800984f1.jpg,1732139257388,2
7333,371,4,788,"player can die, but is automatically reset without losing anything but progress",624d4489-a593-4c94-b4e1-5674cb92a656.jpg,1732139366671,2
7334,371,4,888,,6cebd3de-49e2-40c9-9207-3f36ff66cc9f.jpg,1732139432919,2
7335,371,4,824,manekin is checkpoint,2df5157c-0f6d-4c84-8978-2a415c272d14.jpg,1732139484974,2
7336,417,4,823,has time travel (go back to previous a board state but make a different move based on the current board state) and multiverse (diverging timelines when moving through time),66d1a1f0-0c2a-4468-8ed5-9b27eb9bcafa.jpg,1732139859013,1
7337,417,4,800,highlights valid moves (in all timelines),fab443fc-ba47-482a-aeaf-1743cc36aab6.jpg,1732139890443,1
7338,417,4,800,,2162c2c4-c456-4684-829b-00a9808ebdd3.jpg,1732139904130,1
7339,417,4,823,can undo last move,179bc298-4bb0-44d6-b36f-9401d5b82e2d.jpg,1732139917275,1
7340,417,4,998,,274d8c42-3ce9-44d3-9138-5351c6e9412d.jpg,1732139932296,1
7341,417,4,859,,8b762988-686b-4bca-9590-008fa48c6d74.jpg,1732139943823,1
7342,417,4,844,,172524a4-980f-43eb-8cd7-33f0937ad2ae.jpg,1732139956192,1
7343,417,4,1001,arrows indicate moves across boards,853b1d54-7b4e-41c2-aafb-cc3338500df0.jpg,1732140006412,1
7344,417,4,952,time travel,3e05c0dd-38b2-420f-89bb-0bf96a69ec58.jpg,1732140048906,1
7345,371,4,952,the player can rotate the world,89927fe4-53f5-48e1-a9aa-0aff607b4209.jpg,1732140205740,2
7346,371,4,823,checkpoint points the way to continue,d7a6c5a2-a8a8-4978-9868-fefa952ea106.jpg,1732140442831,2
7347,371,4,823,the player can rotate the world,89927fe4-53f5-48e1-a9aa-0aff607b4209.jpg,1732140452526,2
7348,371,4,823,"mirrored clone, if one dies both die. Both need to reach the others position.",c31191d9-0f13-4e6e-96ad-72370a9b97e3.jpg,1732140789610,2
7349,371,4,823,interactive credits,3f4be5b1-34d0-4ef3-a4a4-36fe6bdda1fc.jpg,1732141018868,2
7350,332,4,1013,,9522e668-ffc5-4056-8714-fc42485d852d.jpg,1732141043245,1
7351,332,4,849,,65b90eb5-7582-42db-ad9b-4ff8349dd4a2.jpg,1732141053854,1
7352,332,4,887,number of tumors collected in the level,15881902-2bc9-4b99-b1d9-8a363aa25402.jpg,1732141088172,1
7353,371,4,887,,981d2012-df09-4bf3-8a9c-b4547fe0cca9.jpg,1732141104819,2
7354,332,4,887,"save slot shows how much is completed, how many times the player died and how long they played",6a91e417-9da5-4a20-b90c-099e01b95f84.jpg,1732141117385,1
7355,332,4,808,,3d32d991-b88a-494b-ba53-7caae5cda11e.jpg,1732141147190,1
7356,332,4,978,dark humor,1dd6f91a-77eb-4d00-aa59-a65cf2561f43.jpg,1732141163346,1
7357,332,4,753,does not happen often,8a284bf5-205e-432f-8e45-03fdb90fb626.jpg,1732141176339,1
7358,310,4,849,,eddd9a74-3709-480c-ae81-e5f2fd466c9b.jpg,1732183405074,2
7359,310,4,824,,acb0312b-3acf-46ac-8a98-34cae4298acd.jpg,1732183411043,2
7360,310,4,842,,efc944da-54dd-414e-8a45-a009957d40f2.jpg,1732183539060,2
7361,310,4,848,"collectable skills, there are no dependencies regarding order, besides the player getting there. the skills are required to finish the game and can not be obtained without reaching the physical point in the game.",20bbc051-87ee-4442-ba84-cbfaa8951934.jpg,1732183638860,2
7362,310,4,842,,f67d1169-2b08-4870-9f27-a383d4127a66.jpg,1732183644836,2
7363,310,4,800,"death highlight
player character flickers when it touches something deadly",63550c6d-7d57-443d-badd-eaf78f14d214.jpg,1732183931594,2
7364,310,4,823,some block are only shown after activating them,aa85b593-b7be-40cd-bb0d-f677558e302b.jpg,1732184037158,2
7365,310,4,823,some plattforms disappear after jumping on them the first time,c503a0f8-839a-4aa6-a4bc-25a0718e5362.jpg,1732184061335,2
7366,310,4,887,,2c3e5e12-a23e-4661-acc0-a0541390671f.jpg,1732184278520,2
7367,310,4,782,backtracking without map,,1732184726763,2
7368,310,4,786,"When collecting this ball the player is reset to the beginning of the game losing all his powers. The scored percentage is keept not resetting the moneybags that were collected only the abilities.
The game does not end. Neither when you win nor when you lose. The player can continue to play indefinitely.",9c56c801-559b-4bbc-94c9-454acfbdfe2f.jpg,1732186055073,2
7369,310,4,952,some exits do not lead where you came from. If you enter a room and directly go back you might not get to the previous room but another one.,542fef1a-f348-4cc3-ac47-d23c217cb05a.jpg,1732186505265,2
7370,310,4,905,the game provides a random key word that is needed to win the game. The player must find the word and speak it in a specific room to win.,85d88ab5-7505-4245-b774-e7792091719d.jpg,1732186746445,2
7371,310,4,823,special retro render mode (crt),04bd2b03-8e1a-462d-92cb-e8a93d6ec141.jpg,1732186858637,2
7372,171,4,823,special artstyle (real life images),426d4c86-5f49-4dcf-8ac0-a7ba0dbc6136.jpg,1732189887206,2
7373,171,4,826,the player has access to a PC that allows for searches for example a list of gangs and their symbols,965c9318-0504-4c22-8e4c-7d3c848fb315.jpg,1732190270830,2
7374,171,4,781,The player can and needs to lookup information on a PC that contains information e.g. active gangs that might be related to the murder case,,1732190357786,2
7375,171,4,894,player can combine spare change and automat to obtain a candy bar,4e7804ad-89a8-4e67-9700-525c7fa80889.jpg,1732190462890,2
7376,171,4,815,,200c725d-525f-4273-8dc9-010fd3903bb1.jpg,1732190552662,2
7377,171,4,814,The player can quicktravel to the shown locations,200c725d-525f-4273-8dc9-010fd3903bb1.jpg,1732190573265,2
7378,171,4,838,,6ec5372e-1812-4f4a-a7ec-2d28b2c51335.jpg,1732190705461,2
7379,171,4,869,"The game is tedious in same regards. The player must find forms, (automatically) fill them out and give them to the correct person. The player must obtain items for shooting and give them back after finishing and so on.
The game tries to achieve realism (calling and waiting for an elevator) which simultaniously results in busywork.",,1732190950472,2
7380,171,4,835,click with the tool on the bulletholes in the wall. afterwards the player needs to use a bag on every hole again to obtain the content.,4fac064e-5b59-40b5-bdd6-86fadab88c2d.jpg,1732191899116,2
7381,171,4,891,give girl an apple so she talks to you,,1732192169731,2
7382,171,4,886,the game contains missable content,,1732192310612,2
7383,171,4,821,The game does contain section in which the player is getting shot at in real time. The speed can be adjusted.,f76562c2-2c4d-4b5e-aad3-e5c4f18432ba.jpg,1732192790998,2
7384,171,4,785,,18e13934-3e13-48e6-8ebe-32dd3d1458a1.jpg,1732192862655,2
7385,171,4,796,The player can use his notebook an click it on items in the environment or people. The game then automatically saves information about the clicked on thing. These notes can later on be used to automatically fill out forms. The notes can not be looked at by the player.,02f921fa-243a-46ea-8517-6438f9775a14.jpg,1732193446893,2
7386,171,4,887,,a906bcb2-2add-49b8-bb77-3938ed7200da.jpg,1732193695115,2
7387,171,4,772,,c4499d86-88bd-4e90-b836-c6ebe30e1e47.jpg,1732193868861,2
7388,202,4,887,,4254989f-bff1-4f72-a063-017b0e2c5b14.jpg,1732198342243,2
7389,202,4,844,,2f43987a-2cf2-4521-bbc5-18e61c171855.jpg,1732198372079,2
7390,202,4,908,practice solving techniques and recognize patterns,,1732198534960,2
7391,202,4,906,each sudoku is randomly generated to allow new levels everytime you play,,1732198725524,2
7392,202,4,800,"the cell, the vertical and horizontal lines, the quad and identical numbers are highlighted",5b46c978-684a-49bb-b6ca-fb086b863afe.jpg,1732198833495,2
7393,202,4,800,errors are highlighted,d6ed8ca0-7648-43b6-97b1-9946b0899483.jpg,1732198944221,2
7394,202,4,788,,ec855e03-62cd-451a-83bc-c1b3929b0fde.jpg,1732199161500,2
7395,202,4,785,,5dbe2022-35d1-4c10-96e8-63d7257f7fc4.jpg,1732199208066,2
7396,202,4,796,the player can add small numbers to each cell saving what the player thinks might fit into the cell. If a number is entered the notes in the entries in the other cells are automatically updated.,7d98a2a7-2c35-475a-97bd-99e446922d6e.jpg,1732199643040,2
7397,202,4,893,The player can analyse the board and find numbers that need to be in certain cells. for example top middle quad bottom left cell needs to contain a 4 since it is the only spot available.,a1174a83-d211-40bc-9ecd-fedf332b3caa.jpg,1732199754944,2
7398,401,4,823,real life actors,d4d00216-3036-4c5e-a299-9c99229d4793.jpg,1732203104481,2
7399,401,4,826,,b838e5cd-d94c-47dc-b3c2-0b9055fcf575.jpg,1732203292900,2
7400,401,4,781,reading the journal can provide vital information,ce7173ce-17bb-4689-9e50-dceb0160dc7e.jpg,1732203310990,2
7401,401,4,823,"Similarly to point and click adventures the game is traversed by clicking through a number of ""pages"". Each page is an prerendered image containing interaction possibilities. When the player is done exploring one page he can continue, for example by clicking on the sides of the image.",,1732203586207,2
7402,401,4,906,Input combinations are randomly generated every time you play.,b1640646-6741-48de-a793-aa2b57ec2d25.jpg,1732203707195,2
7403,401,4,886,different endings which can be reached at different points during the playthrough,,1732204974454,2
7404,401,4,836,,d19c64c6-f65b-4529-bfaf-84eb041f4554.jpg,1732205513691,2
7405,401,4,836,tetris symbol representing the islands,8ffe197b-03ec-417a-bbf2-42508f721b85.jpg,1732205759096,2
7406,401,4,823,"all features that should aid the player are ingame content.
The game contains features that resemble an ingame map, or hints in generell that are placed inside the game world.",52cf1cf7-d81a-4708-a02f-3678f022a4d7.jpg,1732205880122,2
7407,320,4,996,,25aed52c-4509-4407-bfe1-e884434b88af.jpg,1732207514335,2
7408,320,4,851,,4647a3cb-6d83-4ef2-b894-062934a05ce7.jpg,1732207572027,2
7409,320,4,772,,545cfb8e-778c-4011-9080-54ba3632a71a.jpg,1732207602524,2
7410,320,4,851,,2276b91c-d5c9-4c06-8f4b-d8cbdd783393.jpg,1732207709806,2
7411,320,4,996,"two healthbars in the center of the screen
left bar is player health
right bar is player ammo",7fc35c1e-63c3-41a5-af9b-08284116347b.jpg,1732207813363,2
7412,320,4,996,bars are red when critically low,52df2b7b-d051-4d83-83a6-0f3e23289d26.jpg,1732207908691,2
7413,320,4,999,symbols indicate which weapon was used for the kill,28e709a4-572f-490d-83b6-681d11163133.jpg,1732207986089,2
7414,320,4,788,respawn after death,3f8b93ac-8b6c-4112-9c5e-2119b8af145c.jpg,1732208080460,2
7415,320,4,892,one gun can lift objects and throw them at the enemy,222a7bd1-c592-4eaa-ae2e-4238d8f4da2d.jpg,1732208125909,2
7416,320,4,999,current loadout is shown,2f683228-b78e-4bcb-9ddb-5086a3cabed8.jpg,1732208221536,2
7417,320,4,853,decide which weapon to use,f91c06db-7d1d-4767-b69f-e61d372ce4b2.jpg,1732208238450,2
7418,320,4,768,direction from which the player is getting shot at,0efff2ac-e54e-4edb-97a9-be0316a25cde.jpg,1732208436830,2
7419,320,4,887,,15fc3b99-f90a-434a-b18c-1189c20a9475.jpg,1732208621753,2
7420,320,4,904,random spawnpoints,,1732208860110,2
7421,287,4,887,,42706c82-2f7b-461b-938a-74660947498b.jpg,1732208864621,1
7422,287,4,978,witches,2af6df51-9b07-4d48-a1a8-42e4e3808f96.jpg,1732208873969,1
7423,287,4,772,,cb465fbc-b06c-4faf-af00-7cd68f4d9b95.jpg,1732208879941,1
7424,287,4,851,,842341aa-6e33-44cc-83a1-1a0594ea6fae.jpg,1732208902768,1
7425,287,4,853,,aca8b26f-74de-4364-b64e-2fcb07b048bd.jpg,1732208940480,1
7426,287,4,854,,2a1deafb-44c5-4ec6-a31b-bb09c99a5199.jpg,1732208948629,1
7427,287,4,849,,e6c8c630-40b3-4554-956b-fba5952a3e08.jpg,1732208957154,1
7428,287,4,844,,dfa5ceb0-e470-413c-8ec1-d52425b571e5.jpg,1732208969042,1
7429,287,4,780,,fc1f338b-3d43-4fe4-a40b-ee856d29ba25.jpg,1732208978176,1
7430,287,4,982,,59999f90-79ac-4aff-a6a4-31aeb5214e10.jpg,1732208984784,1
7431,287,4,978,"erotica (sort of), lots of sexual humour",78297fcd-82be-4fae-9379-d0edd658b354.jpg,1732209241625,1
7432,287,4,976,,b4ad1a6b-1f81-4ef8-8ccd-5e597f550450.jpg,1732209305993,1
7433,287,4,826,,d63033dc-2559-47a9-98c5-f30ede0f7206.jpg,1732209317812,1
7434,287,4,826,,851a54fc-93a1-47c8-9c80-2d481177a4a5.jpg,1732209328091,1
7435,287,4,1027,over the top comedy,c992bda2-dfd4-421d-a60a-0f193f7885ac.jpg,1732209349171,1
7436,287,4,822,,4bb3e69f-0f5b-4dc4-8411-7af07c54c48f.jpg,1732209510825,1
7437,287,4,887,,e86ed661-bd57-4611-b0d3-13046281cd78.jpg,1732209519431,1
7438,287,4,846,,ab952e8e-8672-494f-a3bd-944ba526b13e.jpg,1732209907985,1
7439,287,4,847,(suggestive) dance performance by several characters when starting a level after having beat the game,1550c49c-836f-468d-ae99-6c59c6b78a42.gif,1732210391013,1
7440,287,4,996,,da099df0-a950-49e5-ac8b-00b363d812e2.jpg,1732210410072,1
7441,287,4,996,,110e9846-fd82-41b6-a2a8-29b21a2e9959.jpg,1732210417486,1
7442,287,4,888,,e2bea85f-4822-485b-a8f7-092d015e1799.jpg,1732210425508,1
7443,287,4,888,,55523a63-bade-4cc5-9e07-917eba47d1ca.jpg,1732210433287,1
7444,287,4,785,,1d59b1da-406b-4110-b7a5-22d8872b429b.jpg,1732210448224,1
7445,45,4,769,,8cd2d48f-5833-47ff-85b4-b8dd1d7422dc.jpg,1732212575912,1
7446,45,4,947,"quest marker shown on the compass and on some game objects (e.g. if there is a loading screen in between, or on the NPC is that is the quest location)",65b364a1-0f08-4c20-9db4-f2fc178317bf.jpg,1732212620972,1
7447,382,4,743,,43c738c8-0ef5-4607-9a77-ad665c55eba5.jpg,1732212677574,2
7448,382,4,844,,62fa3bb2-6ada-4863-8a74-d08e07b04b20.jpg,1732212922238,2
7449,57,4,827,,cdef0b6e-5081-4864-ab46-be1276a556a0.jpg,1732212967832,1
7450,57,4,947,location marker (either point in space or radial area) that indicates a quest location,fabfd23a-18b8-4cd1-b8dd-b29ac7698980.jpg,1732213051000,1
7451,382,4,849,,ffe6015d-eea3-42dc-b5d7-463bd32f78bc.jpg,1732213115814,2
7452,382,4,996,,080638ae-5d60-44fd-9fc5-c40a9c2b4f68.jpg,1732213180862,2
7453,382,4,823,player can physically pick up objects for example to give them to party members,2942b232-f187-47ac-9ae1-678a6366ed68.jpg,1732213306102,2
7454,382,4,821,,b2affe7a-63ef-4a75-b4c0-f59d084770b9.jpg,1732213349061,2
7455,382,4,811,,d7864d0c-5343-4b3e-a246-7d85e4fe3861.jpg,1732213368168,2
7456,382,4,826,,80c030c8-e4fe-4a33-bbe4-9235a075807f.jpg,1732213388419,2
7457,382,4,856,,ea995b0c-28ce-4b80-833f-e5d5b7ff7ec8.jpg,1732213429328,2
7458,382,4,852,,3304cb13-81e9-45c1-a173-b14657515b4a.jpg,1732213520943,2
7459,382,4,962,,c3382515-df74-470b-9045-ed2bba8510ab.jpg,1732213605920,2
7460,382,4,996,,f4375db1-8e16-4101-8f93-15d18443716e.jpg,1732213750922,2
7461,382,4,813,,c548c676-a9f5-48bd-9e82-eee54c82dede.jpg,1732213823676,2
7462,382,4,823,player gives whole chest to a party member,ddeebd4c-d28c-40f6-bec9-212bfe197cb1.jpg,1732213970911,2
7463,382,4,801,symbol indicates to click on it since the player could has new information available here - in this case a level up,1927f285-651c-4513-a485-4655c737b7dd.jpg,1732214293981,2
7464,382,4,800,highlight on hover with tooltip,4e1207b5-4a03-4c6b-999c-471fa6517747.jpg,1732214327904,2
7465,382,4,1027,humor,29d12983-d655-400a-b2b9-74005962a778.jpg,1732214458987,2
7466,214,4,905,,cdb0d23e-7636-44d7-b24c-4fdd39020de5.jpg,1732214475476,1
7467,214,4,996,,8ed02bdb-45f8-4411-9d76-3b6acd280c3b.jpg,1732214490972,1
7468,214,4,996,,25bdc1e0-533c-4241-b8c5-73d769d29f8a.jpg,1732214501302,1
7469,214,4,996,,659813a5-5fa2-4f80-937c-e6734c11b879.jpg,1732214507676,1
7470,214,4,996,,cd2b2b4b-d546-4d08-89b0-279cf03b92df.jpg,1732214514187,1
7471,214,4,743,,fefb062d-0e3e-4d2a-acd4-6cd239db49c7.jpg,1732214523371,1
7472,214,4,844,,5fe62e88-ce2d-4379-bdf4-8ee9e4ee73e2.jpg,1732214532751,1
7473,382,4,823,the player can move objects to look whats below them,ea2f8af8-e555-4b10-a4a0-97968756bebe.jpg,1732214536677,2
7474,214,4,852,,3005c300-919a-4fb1-9c6c-5982f0b228b4.jpg,1732214545010,1
7475,214,4,853,,c09d7eb4-573d-4fcb-b041-eb4679e2a5ef.jpg,1732214554576,1
7476,214,4,848,,3ef4586e-1b44-4f26-b5a2-371e11f51fe1.jpg,1732214568036,1
7477,214,4,827,,19c6e88e-5c2f-454e-9a46-0821cdecb0c4.jpg,1732214616964,1
7478,382,4,785,,6f8caf61-b518-4c67-99d0-1d50234be20f.jpg,1732214623560,2
7479,382,4,848,,7afc49bc-a11d-4792-bcf3-dbafe15c196e.jpg,1732214772684,2
7480,382,4,848,,00beecf2-2a58-4192-ae40-4b0782bb7d4a.jpg,1732214814514,2
7481,382,4,848,teachers,7665b771-7928-44b2-92b7-f309efe32097.jpg,1732215043059,2
7482,382,4,811,,700ec640-36c0-4011-a899-ef469636508c.jpg,1732215203200,2
7483,382,4,851,"trade menu, the game has money, potions and more",6004ec4c-b7a9-4ca1-96c4-02fb903195e6.jpg,1732215250447,2
7484,382,4,853,manage which items to use and which character gets them,,1732215286964,2
7485,214,4,799,,258e07fe-62b5-415a-b03c-625b8f89925f.jpg,1732215409620,1
7486,214,4,800,,0773992b-de50-4c07-9aae-302fcdfe5200.jpg,1732215419934,1
7487,214,4,800,,a8fa30c9-43d7-44d7-a80c-a947fd0fbba4.jpg,1732215426821,1
7488,214,4,811,,f4857bbe-f6d7-4d75-89cc-84cbb432e684.jpg,1732215458375,1
7489,214,4,815,,f5631e86-e57a-4667-94cc-d39c125f9277.jpg,1732215466216,1
7490,382,4,823,"the player can let a merchant identify items, which can increase its value",765fadc4-f745-43ae-9e5e-65b493b7c506.jpg,1732215470287,2
7491,214,4,1002,,e523a0bb-ba20-4046-bdf6-35b8fa40654c.jpg,1732215557184,1
7492,382,4,856,summons,04091d6f-3627-4284-ba59-a6cdb8194f4e.jpg,1732215666001,2
7493,382,4,1004,,0a60105d-3673-4e9b-bd26-f66e9fa6bb2d.jpg,1732215748756,2
7494,382,4,1004,,eec13cc4-028d-41a6-8ad5-0418bc2cc286.jpg,1732215770359,2
7495,382,4,995,,3638acda-928f-41a8-9ac7-7fa0e3324dfe.gif,1732216260359,2
7496,382,4,854,player can assign a primary (left click) and secondary (right click) weapon / skill,b1ccffac-ff5a-40b8-9c4f-85b040e0fff6.jpg,1732220097531,2
7497,382,4,779,,8cee82af-1b2e-4c4b-b9d6-2db76c6032a4.jpg,1732220163771,2
7498,269,4,827,only possible for some missions? automatic,ce79fa54-37f5-45ae-a148-cbdb408ea0e2.jpg,1732220268761,1
7499,382,4,815,,af449c4f-879e-4774-a8db-fd5f55faff31.jpg,1732220319698,2
7500,382,4,852,"items in the inventory can overlay over each other and freely positioned, making sorting more relevant",9a9ebc18-2258-4b7b-85df-b3a51ec31a94.jpg,1732220533442,2
7501,336,4,947,players can set a waypoint (only one at a time) for any icon on the map,09ff4eac-fc10-4c4e-a2e4-d1cf9611e59e.jpg,1732220858356,1
7502,336,4,947,"quest and waypoint markers in the world are visible when using the eagle eye mode, then a semi-transparent colored column of light is rendered at that location in the world and an icon is drawn at the same location",5d35d375-3220-4d38-902b-93a6575816a7.jpg,1732220867193,1
7503,336,4,800,enemies or interactable objects are outlined in different colors,0f0ff9fb-572e-4c54-aabe-34e47dce2917.jpg,1732220891025,1
7504,327,4,996,"healthbar
sprintbar",2c1343c3-1d4e-42af-843d-628e6368b4d0.jpg,1732221289398,2
7505,327,4,788,player automatically respawns on death,,1732221317731,2
7506,327,4,999,"person icon indicates whether the player is standing, crouching or else",1a971858-22ab-4513-9e4c-d207cee2c1b1.jpg,1732221432128,2
7507,327,4,851,manage ammo,08740a90-6f84-4137-8aec-bff5fed5702d.jpg,1732221448573,2
7508,327,4,853,decide which weapon to use,,1732221459999,2
7509,327,4,999,teammates are indicated,90f33c4b-d523-4804-a76d-72d765f449be.jpg,1732221520071,2
7510,327,4,999,weapon symbols,9db80ac7-4101-467b-8cd1-b8e42613061b.jpg,1732221646553,2
7511,327,4,904,random spawnpoints,,1732221805162,2
7512,327,4,815,,d7b5099a-d292-4c00-b86f-955ce255fdef.jpg,1732221848135,2
7513,327,4,884,"Assume the role of infantry, sniper or machine-gunner classes, and more",,1732221985540,2
7514,114,4,842,,b3176770-6029-4ffc-b7dd-3660bd555deb.jpg,1732222197328,1
7515,114,4,948,this menu is only available at a camp site,19ab2e68-6197-4939-8430-a25eb7a7e87e.jpg,1732222234768,1
7516,114,4,948,,8c430dd7-3b1c-4c46-ba80-3b3b8b4c331a.jpg,1732222249464,1
7517,114,4,815,,2f08a1ae-33cf-4dff-be9a-b239e80e82f7.jpg,1732222257755,1
7518,114,4,947,,00c2f2f5-5433-4bc4-8821-5a7f54edba42.jpg,1732222274788,1
7519,114,4,772,,3f24c8a9-4492-49df-8db2-c2115a20fc29.jpg,1732222301715,1
7520,114,4,803,,78489272-f46d-4789-89bd-942c51f791ac.jpg,1732222311187,1
7521,114,4,803,,5e3fa062-0c55-4267-867b-cceed358cc8a.jpg,1732222317193,1
7522,114,4,803,,0ec1f19d-ee33-4a4d-9159-2646a2da1a8e.jpg,1732222324516,1
7523,114,4,996,,d6a61f15-3d29-429c-9ba2-c1373e597299.jpg,1732222354246,1
7524,114,4,874,,cf850ef1-93f6-4af1-ae05-92c385d34f82.jpg,1732222364121,1
7525,114,4,854,,70bf36a5-7cda-4ce8-a9c9-67f487948f60.jpg,1732222370201,1
7526,114,4,826,,26ef8dc9-3cfd-4079-9a79-3a2dd8dff137.jpg,1732222410786,1
7527,301,4,904,random spawn positions,,1732222465778,2
7528,330,4,823,developer commentary,8e333537-43ba-4e23-bdd4-12b6e190ff61.jpg,1732223865902,2
7529,10,4,894,,c63d2318-7072-4387-86b4-129ec4edba67.jpg,1732223910868,1
